customer_id,company_name,industry,team_size_bucket,plan_tier,signup_date,date,mrr,cac,ltv,nps_score,is_active,is_new,is_churned
41,"Quick Works",SaaS,11-50,Starter,2023-07-01,2024-05-01,60.06,130,1221,5,1,0,1
42,"Smart Works",FinTech,51-200,Growth,2023-03-31,2024-05-01,0,625,29973,6,0,0,0
43,"Bold Works",E-Commerce,51-200,Enterprise,2023-07-31,2024-05-01,5302.35,3323,362940,8,1,0,0
44,"Clear Works",SaaS,11-50,Growth,2023-01-01,2024-05-01,720.9,545,23892,7,1,0,0
45,"Bright Works",E-Commerce,1-10,Starter,2023-05-01,2024-05-01,0,161,1386,7,0,0,0
47,"Sharp Works",SaaS,1-10,Starter,2024-02-01,2024-05-01,115.91,172,2342,5,1,0,0
48,"Prime Works",HealthTech,11-50,Starter,2023-03-04,2024-05-01,181.18,146,3685,7,1,0,0
49,"Core Works",FinTech,1-10,Starter,2023-10-01,2024-05-01,95.23,149,1850,5,1,0,0
50,"Edge Works",SaaS,11-50,Growth,2023-02-01,2024-05-01,0,619,29927,8,0,0,0
51,"Peak Works",EdTech,51-200,Growth,2023-05-31,2024-05-01,837.43,606,28659,6,1,0,0
52,"Deep Works",SaaS,200+,Enterprise,2024-03-03,2024-05-01,6874.74,2741,455801,7,1,0,0
53,"Nova Works",SaaS,51-200,Growth,2023-03-31,2024-05-01,0,541,32711,7,0,0,0
54,"Apex Works",SaaS,1-10,Starter,2024-01-01,2024-05-01,66.71,151,1298,5,1,0,0
55,"Blue Works",FinTech,200+,Enterprise,2023-03-31,2024-05-01,5668.18,3191,377504,8,1,0,0
56,"Red Works",FinTech,200+,Enterprise,2023-08-31,2024-05-01,6766.92,3097,456296,8,1,0,0
57,"Green Works",E-Commerce,11-50,Growth,2024-03-03,2024-05-01,810.11,652,27664,6,1,0,0
58,"Zen Works",E-Commerce,51-200,Growth,2023-02-01,2024-05-01,0,664,22477,6,0,0,0
59,"Flux Works",SaaS,51-200,Growth,2023-07-31,2024-05-01,0,660,24491,6,0,0,0
61,"Quick Tech",EdTech,11-50,Growth,2023-05-01,2024-05-01,758.09,658,25778,7,1,0,0
62,"Smart Tech",SaaS,11-50,Starter,2024-05-01,2024-05-01,184.09,140,3782,7,1,1,0
63,"Bold Tech",E-Commerce,1-10,Starter,2023-10-01,2024-05-01,61.32,128,1192,7,1,0,0
64,"Clear Tech",FinTech,11-50,Growth,2023-12-02,2024-05-01,885.92,684,30229,8,1,0,0
66,"Fast Tech",EdTech,1-10,Starter,2023-02-01,2024-05-01,158.73,129,3267,7,1,0,0
67,"Sharp Tech",E-Commerce,11-50,Growth,2023-07-01,2024-05-01,878.19,512,29131,7,1,0,1
68,"Prime Tech",HealthTech,11-50,Starter,2023-05-01,2024-05-01,0,163,1199,5,0,0,0
69,"Core Tech",SaaS,51-200,Enterprise,2023-05-01,2024-05-01,0,3083,313477,8,0,0,0
70,"Edge Tech",SaaS,51-200,Growth,2024-03-03,2024-05-01,397.65,516,13452,7,1,0,0
71,"Peak Tech",EdTech,1-10,Starter,2023-08-31,2024-05-01,0,142,3501,5,0,0,0
72,"Deep Tech",EdTech,1-10,Starter,2023-07-01,2024-05-01,157.38,167,3093,6,1,0,0
73,"Nova Tech",FinTech,51-200,Growth,2024-03-31,2024-05-01,516.41,658,17215,6,1,0,0
74,"Apex Tech",FinTech,11-50,Growth,2023-03-04,2024-05-01,0,649,11544,8,0,0,0
75,"Blue Tech",HealthTech,51-200,Growth,2024-03-31,2024-05-01,418.49,613,13951,8,1,0,0
76,"Red Tech",E-Commerce,11-50,Growth,2023-03-04,2024-05-01,0,649,25937,7,0,0,0
77,"Green Tech",SaaS,11-50,Growth,2023-12-02,2024-05-01,382.86,587,12890,6,1,0,0
78,"Zen Tech",FinTech,11-50,Starter,2023-05-01,2024-05-01,110.07,162,2217,5,1,0,1
79,"Flux Tech",SaaS,11-50,Growth,2023-10-01,2024-05-01,325.61,677,10557,6,1,0,0
80,"Dash Tech",FinTech,1-10,Starter,2024-03-31,2024-05-01,150.34,136,2935,6,1,0,0
81,"Quick Hub",FinTech,51-200,Growth,2024-03-03,2024-05-01,898.7,518,29161,8,1,0,0
82,"Smart Hub",E-Commerce,11-50,Growth,2024-05-01,2024-05-01,746.04,679,25333,7,1,1,0
84,"Clear Hub",SaaS,51-200,Growth,2023-03-04,2024-05-01,0,583,32656,7,0,0,0
85,"Bright Hub",SaaS,11-50,Starter,2023-05-31,2024-05-01,64.19,131,1274,6,1,0,0
86,"Fast Hub",EdTech,11-50,Starter,2023-01-01,2024-05-01,146.1,147,2988,7,1,0,0
87,"Sharp Hub",EdTech,51-200,Enterprise,2023-12-02,2024-05-01,4187.48,2582,286831,7,1,0,0
88,"Prime Hub",EdTech,1-10,Starter,2023-12-02,2024-05-01,137.19,161,2684,6,1,0,0
89,"Core Hub",E-Commerce,11-50,Starter,2023-01-01,2024-05-01,193.22,145,3899,6,1,0,0
90,"Edge Hub",HealthTech,200+,Enterprise,2024-03-31,2024-05-01,3766.39,2692,256963,8,1,0,1
91,"Peak Hub",E-Commerce,11-50,Growth,2023-01-01,2024-05-01,0,652,31023,8,0,0,0
93,"Nova Hub",FinTech,1-10,Starter,2023-05-31,2024-05-01,0,162,3738,5,0,0,0
94,"Apex Hub",HealthTech,1-10,Starter,2024-03-31,2024-05-01,162.31,132,3187,6,1,0,0
95,"Blue Hub",E-Commerce,11-50,Starter,2024-01-01,2024-05-01,144.13,131,2880,6,1,0,0
96,"Red Hub",SaaS,11-50,Starter,2024-03-03,2024-05-01,136.8,159,2737,5,1,0,0
97,"Green Hub",SaaS,1-10,Starter,2024-02-01,2024-05-01,168.5,160,3391,5,1,0,0
99,"Flux Hub",FinTech,11-50,Growth,2023-05-31,2024-05-01,0,624,15570,6,0,0,0
100,"Dash Hub",EdTech,51-200,Enterprise,2024-02-01,2024-05-01,7636.91,2960,521796,7,1,0,0
101,"Quick Base",HealthTech,11-50,Starter,2023-12-02,2024-05-01,116.41,169,2329,5,1,0,1
103,"Bold Base",HealthTech,51-200,Enterprise,2024-01-01,2024-05-01,6374.24,3315,418800,8,1,0,0
104,"Clear Base",FinTech,51-200,Growth,2023-07-01,2024-05-01,0,680,19497,7,0,0,0
107,"Sharp Base",SaaS,1-10,Starter,2024-03-31,2024-05-01,129.51,148,2640,7,1,0,0
109,"Core Base",FinTech,11-50,Starter,2024-05-01,2024-05-01,104.4,138,2087,7,1,1,0
110,"Edge Base",EdTech,51-200,Growth,2023-07-01,2024-05-01,649.31,560,21141,6,1,0,0
111,"Peak Base",E-Commerce,200+,Enterprise,2023-10-31,2024-05-01,4984.53,2737,329497,8,1,0,0
112,"Deep Base",FinTech,11-50,Growth,2023-10-31,2024-05-01,362.66,569,12342,7,1,0,1
113,"Nova Base",SaaS,1-10,Starter,2024-01-01,2024-05-01,126.61,130,2522,5,1,0,0
114,"Apex Base",E-Commerce,11-50,Starter,2023-01-01,2024-05-01,67.76,159,1362,7,1,0,0
115,"Blue Base",EdTech,51-200,Growth,2024-05-01,2024-05-01,364.76,617,12184,8,1,1,0
117,"Green Base",E-Commerce,200+,Enterprise,2024-03-31,2024-05-01,2080.61,2772,138167,9,1,0,0
118,"Zen Base",EdTech,51-200,Enterprise,2023-10-01,2024-05-01,7480.57,3013,489561,7,1,0,0
119,"Flux Base",E-Commerce,11-50,Growth,2023-12-02,2024-05-01,340.3,580,11033,7,1,0,0
120,"Dash Base",FinTech,11-50,Starter,2024-03-31,2024-05-01,56.75,132,1141,7,1,0,0
121,"Quick Flow",SaaS,200+,Enterprise,2023-01-01,2024-05-01,6459.99,2803,418187,9,1,0,1
122,"Smart Flow",HealthTech,11-50,Growth,2024-02-01,2024-05-01,655.43,602,22474,7,1,0,0
123,"Bold Flow",SaaS,1-10,Starter,2024-01-01,2024-05-01,58.32,172,1202,6,1,0,0
124,"Clear Flow",HealthTech,11-50,Starter,2023-08-31,2024-05-01,112.26,149,2313,7,1,0,0
125,"Bright Flow",FinTech,1-10,Starter,2023-05-01,2024-05-01,53.87,143,1058,6,1,0,1
126,"Fast Flow",SaaS,51-200,Growth,2023-05-31,2024-05-01,742.22,539,24145,7,1,0,0
127,"Sharp Flow",SaaS,51-200,Growth,2023-07-01,2024-05-01,0,642,25711,7,0,0,0
128,"Prime Flow",E-Commerce,1-10,Starter,2023-12-02,2024-05-01,57.98,129,1148,7,1,0,0
129,"Core Flow",SaaS,1-10,Starter,2024-02-01,2024-05-01,185.72,172,3649,6,1,0,0
130,"Edge Flow",FinTech,11-50,Starter,2023-10-31,2024-05-01,101.17,141,1994,7,1,0,0
131,"Peak Flow",SaaS,51-200,Growth,2023-03-31,2024-05-01,642.78,677,20929,8,1,0,0
132,"Deep Flow",EdTech,11-50,Growth,2024-03-31,2024-05-01,651.68,659,22332,7,1,0,0
134,"Apex Flow",SaaS,1-10,Starter,2023-01-01,2024-05-01,0,171,3751,7,0,0,0
135,"Blue Flow",E-Commerce,51-200,Growth,2024-03-03,2024-05-01,699.92,671,23963,8,1,0,0
136,"Red Flow",HealthTech,11-50,Growth,2023-03-04,2024-05-01,554.63,553,18324,6,1,0,0
137,"Green Flow",SaaS,11-50,Starter,2023-10-01,2024-05-01,142.39,156,2933,6,1,0,0
138,"Zen Flow",E-Commerce,1-10,Starter,2024-03-31,2024-05-01,153.23,132,2989,7,1,0,0
139,"Flux Flow",SaaS,11-50,Starter,2023-03-04,2024-05-01,92.28,132,1792,5,1,0,0
140,"Dash Flow",SaaS,11-50,Starter,2024-03-31,2024-05-01,68.91,172,1366,6,1,0,0
141,"Quick Sync",E-Commerce,11-50,Starter,2023-10-01,2024-05-01,75.04,153,1510,5,1,0,0
142,"Smart Sync",FinTech,51-200,Growth,2024-02-01,2024-05-01,1012.62,524,33292,8,1,0,0
143,"Bold Sync",FinTech,200+,Enterprise,2023-07-01,2024-05-01,2314.26,3099,154093,7,1,0,0
144,"Clear Sync",SaaS,11-50,Growth,2023-08-31,2024-05-01,603.76,544,19775,6,1,0,0
145,"Bright Sync",FinTech,11-50,Growth,2024-02-01,2024-05-01,988.92,670,33186,6,1,0,0
147,"Sharp Sync",SaaS,51-200,Growth,2023-08-31,2024-05-01,0,572,32262,7,0,0,0
148,"Prime Sync",FinTech,1-10,Starter,2023-07-01,2024-05-01,122.14,142,2462,6,1,0,0
149,"Core Sync",E-Commerce,11-50,Growth,2023-05-01,2024-05-01,524.71,520,17028,6,1,0,0
150,"Edge Sync",SaaS,11-50,Starter,2023-03-31,2024-05-01,181.5,151,3593,5,1,0,0
1,"Quick Analytics",SaaS,1-10,Starter,2023-10-01,2024-05-31,130.14,134,2567,7,1,0,0
2,"Smart Analytics",FinTech,1-10,Starter,2024-05-01,2024-05-31,188.86,149,3763,5,1,0,0
3,"Bold Analytics",E-Commerce,11-50,Starter,2023-07-01,2024-05-31,0,168,2168,7,0,0,0
4,"Clear Analytics",E-Commerce,11-50,Starter,2023-12-02,2024-05-31,0,128,2274,7,0,0,0
5,"Bright Analytics",E-Commerce,11-50,Starter,2023-05-31,2024-05-31,0,132,1767,6,0,0,0
6,"Fast Analytics",EdTech,51-200,Enterprise,2024-05-31,2024-05-31,7546.51,2987,515588,8,1,1,0
7,"Sharp Analytics",SaaS,11-50,Starter,2024-02-01,2024-05-31,120.08,131,2423,5,1,0,0
8,"Prime Analytics",FinTech,1-10,Starter,2023-10-31,2024-05-31,143.53,135,2955,6,1,0,0
9,"Core Analytics",SaaS,51-200,Growth,2023-03-31,2024-05-31,570.42,601,19228,8,1,0,0
10,"Edge Analytics",FinTech,1-10,Starter,2024-03-03,2024-05-31,72.83,147,1463,5,1,0,0
11,"Peak Analytics",FinTech,200+,Enterprise,2024-02-01,2024-05-31,6948.99,3059,474251,7,1,0,0
12,"Deep Analytics",SaaS,11-50,Growth,2024-01-01,2024-05-31,996.33,593,32644,7,1,0,0
13,"Nova Analytics",HealthTech,51-200,Growth,2023-05-31,2024-05-31,0,627,33036,7,0,0,0
14,"Apex Analytics",HealthTech,11-50,Starter,2023-12-02,2024-05-31,77.37,172,1525,6,1,0,0
15,"Blue Analytics",HealthTech,1-10,Starter,2023-08-31,2024-05-31,119.06,164,2410,5,1,0,0
16,"Red Analytics",EdTech,11-50,Starter,2023-05-31,2024-05-31,64.23,170,1311,7,1,0,0
17,"Green Analytics",E-Commerce,11-50,Starter,2023-01-01,2024-05-31,0,157,2472,7,0,0,0
18,"Zen Analytics",EdTech,11-50,Starter,2023-03-04,2024-05-31,0,141,3775,7,0,0,0
20,"Dash Analytics",FinTech,11-50,Starter,2023-03-31,2024-05-31,160.17,167,3248,5,1,0,0
21,"Quick Labs",HealthTech,11-50,Starter,2024-03-31,2024-05-31,122.06,133,2431,5,1,0,0
22,"Smart Labs",EdTech,51-200,Growth,2024-05-01,2024-05-31,764.38,618,24760,7,1,0,0
23,"Bold Labs",SaaS,1-10,Starter,2023-10-01,2024-05-31,193.48,172,3799,5,1,0,0
24,"Clear Labs",HealthTech,11-50,Growth,2023-10-01,2024-05-31,352.41,662,11419,7,1,0,1
25,"Bright Labs",SaaS,11-50,Growth,2023-02-01,2024-05-31,0,539,11926,6,0,0,0
26,"Fast Labs",E-Commerce,1-10,Starter,2023-12-02,2024-05-31,105.08,138,2130,7,1,0,0
27,"Sharp Labs",EdTech,1-10,Starter,2024-03-31,2024-05-31,106.35,160,2118,6,1,0,0
28,"Prime Labs",E-Commerce,1-10,Starter,2024-05-31,2024-05-31,89.56,135,1779,5,1,1,0
30,"Edge Labs",EdTech,1-10,Starter,2024-05-01,2024-05-31,57.07,131,1142,5,1,0,0
31,"Peak Labs",SaaS,51-200,Growth,2023-05-01,2024-05-31,492.92,658,16737,7,1,0,0
33,"Nova Labs",SaaS,51-200,Growth,2023-10-01,2024-05-31,493.05,624,16316,6,1,0,0
34,"Apex Labs",EdTech,11-50,Growth,2023-07-31,2024-05-31,0,570,14028,6,0,0,0
35,"Blue Labs",EdTech,1-10,Starter,2023-07-01,2024-05-31,143.61,155,2921,7,1,0,0
36,"Red Labs",FinTech,11-50,Growth,2023-05-01,2024-05-31,552.26,524,18065,7,1,0,0
37,"Green Labs",FinTech,1-10,Starter,2024-03-31,2024-05-31,103.77,148,2105,5,1,0,0
38,"Zen Labs",SaaS,11-50,Growth,2024-03-31,2024-05-31,324.18,576,10880,6,1,0,0
39,"Flux Labs",FinTech,11-50,Growth,2024-01-01,2024-05-31,923.03,590,29947,6,1,0,0
40,"Dash Labs",E-Commerce,11-50,Starter,2023-05-31,2024-05-31,0,169,2001,7,0,0,0
41,"Quick Works",SaaS,11-50,Starter,2023-07-01,2024-05-31,0,130,1221,6,0,0,0
42,"Smart Works",FinTech,51-200,Growth,2023-03-31,2024-05-31,0,625,29973,6,0,0,0
43,"Bold Works",E-Commerce,51-200,Enterprise,2023-07-31,2024-05-31,5541.73,3323,362940,9,1,0,0
44,"Clear Works",SaaS,11-50,Growth,2023-01-01,2024-05-31,709.05,545,23892,8,1,0,0
45,"Bright Works",E-Commerce,1-10,Starter,2023-05-01,2024-05-31,0,161,1386,5,0,0,0
46,"Fast Works",HealthTech,11-50,Starter,2024-05-31,2024-05-31,175.9,144,3441,6,1,1,0
47,"Sharp Works",SaaS,1-10,Starter,2024-02-01,2024-05-31,119.4,172,2342,6,1,0,0
48,"Prime Works",HealthTech,11-50,Starter,2023-03-04,2024-05-31,181.02,146,3685,7,1,0,0
49,"Core Works",FinTech,1-10,Starter,2023-10-01,2024-05-31,89.84,149,1850,5,1,0,0
50,"Edge Works",SaaS,11-50,Growth,2023-02-01,2024-05-31,0,619,29927,7,0,0,0
51,"Peak Works",EdTech,51-200,Growth,2023-05-31,2024-05-31,839.75,606,28659,7,1,0,0
52,"Deep Works",SaaS,200+,Enterprise,2024-03-03,2024-05-31,6887.39,2741,455801,8,1,0,0
53,"Nova Works",SaaS,51-200,Growth,2023-03-31,2024-05-31,0,541,32711,7,0,0,0
54,"Apex Works",SaaS,1-10,Starter,2024-01-01,2024-05-31,65.19,151,1298,5,1,0,0
55,"Blue Works",FinTech,200+,Enterprise,2023-03-31,2024-05-31,5678.99,3191,377504,8,1,0,0
56,"Red Works",FinTech,200+,Enterprise,2023-08-31,2024-05-31,7006.36,3097,456296,7,1,0,0
57,"Green Works",E-Commerce,11-50,Growth,2024-03-03,2024-05-31,834.92,652,27664,7,1,0,0
58,"Zen Works",E-Commerce,51-200,Growth,2023-02-01,2024-05-31,0,664,22477,6,0,0,0
59,"Flux Works",SaaS,51-200,Growth,2023-07-31,2024-05-31,0,660,24491,6,0,0,0
61,"Quick Tech",EdTech,11-50,Growth,2023-05-01,2024-05-31,775.86,658,25778,8,1,0,0
62,"Smart Tech",SaaS,11-50,Starter,2024-05-01,2024-05-31,184.13,140,3782,5,1,0,0
63,"Bold Tech",E-Commerce,1-10,Starter,2023-10-01,2024-05-31,60.63,128,1192,7,1,0,0
64,"Clear Tech",FinTech,11-50,Growth,2023-12-02,2024-05-31,913.46,684,30229,7,1,0,0
66,"Fast Tech",EdTech,1-10,Starter,2023-02-01,2024-05-31,159.4,129,3267,5,1,0,0
67,"Sharp Tech",E-Commerce,11-50,Growth,2023-07-01,2024-05-31,0,512,29131,7,0,0,0
68,"Prime Tech",HealthTech,11-50,Starter,2023-05-01,2024-05-31,0,163,1199,5,0,0,0
69,"Core Tech",SaaS,51-200,Enterprise,2023-05-01,2024-05-31,0,3083,313477,8,0,0,0
70,"Edge Tech",SaaS,51-200,Growth,2024-03-03,2024-05-31,410.71,516,13452,8,1,0,0
71,"Peak Tech",EdTech,1-10,Starter,2023-08-31,2024-05-31,0,142,3501,5,0,0,0
72,"Deep Tech",EdTech,1-10,Starter,2023-07-01,2024-05-31,155.6,167,3093,7,1,0,0
73,"Nova Tech",FinTech,51-200,Growth,2024-03-31,2024-05-31,503.38,658,17215,8,1,0,0
74,"Apex Tech",FinTech,11-50,Growth,2023-03-04,2024-05-31,0,649,11544,8,0,0,0
75,"Blue Tech",HealthTech,51-200,Growth,2024-03-31,2024-05-31,424.23,613,13951,6,1,0,0
76,"Red Tech",E-Commerce,11-50,Growth,2023-03-04,2024-05-31,0,649,25937,7,0,0,0
77,"Green Tech",SaaS,11-50,Growth,2023-12-02,2024-05-31,381.63,587,12890,8,1,0,0
78,"Zen Tech",FinTech,11-50,Starter,2023-05-01,2024-05-31,0,162,2217,5,0,0,0
79,"Flux Tech",SaaS,11-50,Growth,2023-10-01,2024-05-31,324.57,677,10557,7,1,0,0
80,"Dash Tech",FinTech,1-10,Starter,2024-03-31,2024-05-31,146.19,136,2935,5,1,0,0
81,"Quick Hub",FinTech,51-200,Growth,2024-03-03,2024-05-31,850.23,518,29161,8,1,0,0
82,"Smart Hub",E-Commerce,11-50,Growth,2024-05-01,2024-05-31,741.7,679,25333,6,1,0,0
84,"Clear Hub",SaaS,51-200,Growth,2023-03-04,2024-05-31,0,583,32656,6,0,0,0
85,"Bright Hub",SaaS,11-50,Starter,2023-05-31,2024-05-31,62.45,131,1274,6,1,0,0
86,"Fast Hub",EdTech,11-50,Starter,2023-01-01,2024-05-31,145.42,147,2988,7,1,0,0
87,"Sharp Hub",EdTech,51-200,Enterprise,2023-12-02,2024-05-31,4174.7,2582,286831,8,1,0,0
88,"Prime Hub",EdTech,1-10,Starter,2023-12-02,2024-05-31,136.46,161,2684,5,1,0,0
89,"Core Hub",E-Commerce,11-50,Starter,2023-01-01,2024-05-31,197.82,145,3899,5,1,0,0
90,"Edge Hub",HealthTech,200+,Enterprise,2024-03-31,2024-05-31,0,2692,256963,9,0,0,0
91,"Peak Hub",E-Commerce,11-50,Growth,2023-01-01,2024-05-31,0,652,31023,6,0,0,0
93,"Nova Hub",FinTech,1-10,Starter,2023-05-31,2024-05-31,0,162,3738,7,0,0,0
94,"Apex Hub",HealthTech,1-10,Starter,2024-03-31,2024-05-31,156.93,132,3187,6,1,0,0
95,"Blue Hub",E-Commerce,11-50,Starter,2024-01-01,2024-05-31,142.44,131,2880,5,1,0,0
96,"Red Hub",SaaS,11-50,Starter,2024-03-03,2024-05-31,139.27,159,2737,5,1,0,0
97,"Green Hub",SaaS,1-10,Starter,2024-02-01,2024-05-31,172.36,160,3391,5,1,0,0
99,"Flux Hub",FinTech,11-50,Growth,2023-05-31,2024-05-31,0,624,15570,7,0,0,0
100,"Dash Hub",EdTech,51-200,Enterprise,2024-02-01,2024-05-31,8008.96,2960,521796,9,1,0,0
101,"Quick Base",HealthTech,11-50,Starter,2023-12-02,2024-05-31,0,169,2329,5,0,0,0
103,"Bold Base",HealthTech,51-200,Enterprise,2024-01-01,2024-05-31,6142.64,3315,418800,8,1,0,0
104,"Clear Base",FinTech,51-200,Growth,2023-07-01,2024-05-31,0,680,19497,6,0,0,0
107,"Sharp Base",SaaS,1-10,Starter,2024-03-31,2024-05-31,130.95,148,2640,6,1,0,0
109,"Core Base",FinTech,11-50,Starter,2024-05-01,2024-05-31,105.73,138,2087,7,1,0,0
110,"Edge Base",EdTech,51-200,Growth,2023-07-01,2024-05-31,633.34,560,21141,7,1,0,0
111,"Peak Base",E-Commerce,200+,Enterprise,2023-10-31,2024-05-31,4938.27,2737,329497,7,1,0,0
112,"Deep Base",FinTech,11-50,Growth,2023-10-31,2024-05-31,0,569,12342,8,0,0,0
113,"Nova Base",SaaS,1-10,Starter,2024-01-01,2024-05-31,128.41,130,2522,6,1,0,0
114,"Apex Base",E-Commerce,11-50,Starter,2023-01-01,2024-05-31,68.21,159,1362,7,1,0,0
115,"Blue Base",EdTech,51-200,Growth,2024-05-01,2024-05-31,367.47,617,12184,6,1,0,0
116,"Red Base",FinTech,1-10,Starter,2024-05-31,2024-05-31,160.07,163,3121,7,1,1,0
117,"Green Base",E-Commerce,200+,Enterprise,2024-03-31,2024-05-31,2121.81,2772,138167,9,1,0,0
118,"Zen Base",EdTech,51-200,Enterprise,2023-10-01,2024-05-31,7203.87,3013,489561,7,1,0,0
119,"Flux Base",E-Commerce,11-50,Growth,2023-12-02,2024-05-31,332.91,580,11033,6,1,0,0
120,"Dash Base",FinTech,11-50,Starter,2024-03-31,2024-05-31,55.89,132,1141,7,1,0,0
121,"Quick Flow",SaaS,200+,Enterprise,2023-01-01,2024-05-31,0,2803,418187,7,0,0,0
122,"Smart Flow",HealthTech,11-50,Growth,2024-02-01,2024-05-31,681.02,602,22474,6,1,0,0
123,"Bold Flow",SaaS,1-10,Starter,2024-01-01,2024-05-31,58.63,172,1202,5,1,0,0
124,"Clear Flow",HealthTech,11-50,Starter,2023-08-31,2024-05-31,118.64,149,2313,6,1,0,0
125,"Bright Flow",FinTech,1-10,Starter,2023-05-01,2024-05-31,0,143,1058,5,0,0,0
126,"Fast Flow",SaaS,51-200,Growth,2023-05-31,2024-05-31,713.57,539,24145,6,1,0,0
127,"Sharp Flow",SaaS,51-200,Growth,2023-07-01,2024-05-31,0,642,25711,8,0,0,0
128,"Prime Flow",E-Commerce,1-10,Starter,2023-12-02,2024-05-31,58.56,129,1148,5,1,0,0
129,"Core Flow",SaaS,1-10,Starter,2024-02-01,2024-05-31,186.79,172,3649,7,1,0,0
130,"Edge Flow",FinTech,11-50,Starter,2023-10-31,2024-05-31,102.33,141,1994,7,1,0,0
131,"Peak Flow",SaaS,51-200,Growth,2023-03-31,2024-05-31,624.81,677,20929,8,1,0,0
132,"Deep Flow",EdTech,11-50,Growth,2024-03-31,2024-05-31,655.24,659,22332,7,1,0,0
134,"Apex Flow",SaaS,1-10,Starter,2023-01-01,2024-05-31,0,171,3751,6,0,0,0
135,"Blue Flow",E-Commerce,51-200,Growth,2024-03-03,2024-05-31,716.66,671,23963,6,1,0,0
136,"Red Flow",HealthTech,11-50,Growth,2023-03-04,2024-05-31,559.31,553,18324,8,1,0,0
137,"Green Flow",SaaS,11-50,Starter,2023-10-01,2024-05-31,149.63,156,2933,7,1,0,0
138,"Zen Flow",E-Commerce,1-10,Starter,2024-03-31,2024-05-31,147.26,132,2989,7,1,0,0
139,"Flux Flow",SaaS,11-50,Starter,2023-03-04,2024-05-31,91.73,132,1792,7,1,0,0
140,"Dash Flow",SaaS,11-50,Starter,2024-03-31,2024-05-31,66.39,172,1366,7,1,0,0
141,"Quick Sync",E-Commerce,11-50,Starter,2023-10-01,2024-05-31,74.25,153,1510,7,1,0,0
142,"Smart Sync",FinTech,51-200,Growth,2024-02-01,2024-05-31,983.62,524,33292,8,1,0,0
143,"Bold Sync",FinTech,200+,Enterprise,2023-07-01,2024-05-31,2347.33,3099,154093,7,1,0,0
144,"Clear Sync",SaaS,11-50,Growth,2023-08-31,2024-05-31,604.22,544,19775,6,1,0,0
145,"Bright Sync",FinTech,11-50,Growth,2024-02-01,2024-05-31,1003.21,670,33186,6,1,0,0
147,"Sharp Sync",SaaS,51-200,Growth,2023-08-31,2024-05-31,0,572,32262,6,0,0,0
148,"Prime Sync",FinTech,1-10,Starter,2023-07-01,2024-05-31,121.6,142,2462,7,1,0,0
149,"Core Sync",E-Commerce,11-50,Growth,2023-05-01,2024-05-31,499.94,520,17028,8,1,0,0
150,"Edge Sync",SaaS,11-50,Starter,2023-03-31,2024-05-31,175.18,151,3593,7,1,0,0
1,"Quick Analytics",SaaS,1-10,Starter,2023-10-01,2024-07-01,130.9,134,2567,7,1,0,0
2,"Smart Analytics",FinTech,1-10,Starter,2024-05-01,2024-07-01,189.07,149,3763,7,1,0,0
3,"Bold Analytics",E-Commerce,11-50,Starter,2023-07-01,2024-07-01,0,168,2168,7,0,0,0
4,"Clear Analytics",E-Commerce,11-50,Starter,2023-12-02,2024-07-01,0,128,2274,7,0,0,0
5,"Bright Analytics",E-Commerce,11-50,Starter,2023-05-31,2024-07-01,0,132,1767,5,0,0,0
6,"Fast Analytics",EdTech,51-200,Enterprise,2024-05-31,2024-07-01,7759.9,2987,515588,7,1,0,0
7,"Sharp Analytics",SaaS,11-50,Starter,2024-02-01,2024-07-01,121.8,131,2423,5,1,0,0
8,"Prime Analytics",FinTech,1-10,Starter,2023-10-31,2024-07-01,147.18,135,2955,5,1,0,0
9,"Core Analytics",SaaS,51-200,Growth,2023-03-31,2024-07-01,560.41,601,19228,8,1,0,0
10,"Edge Analytics",FinTech,1-10,Starter,2024-03-03,2024-07-01,72.11,147,1463,5,1,0,0
11,"Peak Analytics",FinTech,200+,Enterprise,2024-02-01,2024-07-01,7134.2,3059,474251,9,1,0,0
12,"Deep Analytics",SaaS,11-50,Growth,2024-01-01,2024-07-01,1007.21,593,32644,6,1,0,0
13,"Nova Analytics",HealthTech,51-200,Growth,2023-05-31,2024-07-01,0,627,33036,8,0,0,0
14,"Apex Analytics",HealthTech,11-50,Starter,2023-12-02,2024-07-01,74.31,172,1525,7,1,0,0
15,"Blue Analytics",HealthTech,1-10,Starter,2023-08-31,2024-07-01,120.37,164,2410,5,1,0,0
16,"Red Analytics",EdTech,11-50,Starter,2023-05-31,2024-07-01,67.25,170,1311,7,1,0,0
17,"Green Analytics",E-Commerce,11-50,Starter,2023-01-01,2024-07-01,0,157,2472,6,0,0,0
18,"Zen Analytics",EdTech,11-50,Starter,2023-03-04,2024-07-01,0,141,3775,5,0,0,0
19,"Flux Analytics",E-Commerce,11-50,Starter,2024-07-01,2024-07-01,110.43,162,2215,7,1,1,0
20,"Dash Analytics",FinTech,11-50,Starter,2023-03-31,2024-07-01,158.06,167,3248,6,1,0,0
21,"Quick Labs",HealthTech,11-50,Starter,2024-03-31,2024-07-01,120.68,133,2431,5,1,0,0
22,"Smart Labs",EdTech,51-200,Growth,2024-05-01,2024-07-01,763.53,618,24760,8,1,0,0
23,"Bold Labs",SaaS,1-10,Starter,2023-10-01,2024-07-01,194.25,172,3799,7,1,0,0
